Unnamed: 0,Date,User,Tweet,Location,ppt
0,2023-04-10 09:14:22+00:00,papahfaqih,"Min @KAI121 @EdanSepurID KA Pangandaran sudah aktif lagi belum ya??, kalau belum kapan rencana akan aktif?
Cc : Pak @ridwankamil @PRFMnews","Kota Bandung, Jawa Barat","['min', 'kai121', 'edansepurid', 'ka', 'pangandaran', 'aktif', 'ya', 'kalau', 'kapan', 'rencana', 'aktif', 'cc', 'pak', 'ridwankamil', 'prfmnews']"
1,2023-04-08 02:29:55+00:00,nitafhdyt,"My first experience urus pajak 5thn+mutasi alamat di SAMSAT CIKARANG. KAPOKK. Anjrit dari awal masuk tiap nanya kena omel,salah dikit kena omel. Min dikasih gambaran alurnya kek ditempel. Ini nanya dijelasin irit bgt ngomong. Emg gitu kali ya pak @ridwankamil","Bekasi, Jawa Barat","['my', 'first', 'experience', 'urus', 'pajak', '5thn', 'mutasi', 'alamat', 'samsat', 'cikarang', 'kapokk', 'anjrit', 'awal', 'masuk', 'tiap', 'nanya', 'kena', 'omel', 'salah', 'dikit', 'kena', 'omel', 'min', 'kasih', 'gambar', 'alur', 'kek', 'tempel', 'ini', 'nanya', 'dijelasin', 'irit', 'bgt', 'ngomong', 'emg', 'gitu', 'kali', 'pak', 'ridwankamil']"
2,2023-04-07 06:08:59+00:00,dilanallenproje,"to: @ridwankamil @kangyanamulyana 

sejak pagi,
tampak ada beberapa
mobil mewah plat b xxxx rf.
masuk bandung.

menjadi indikasi,
kota bandung 
menjadi salah satu 
destinasi liburan favorite
warga jakarta.","Bandung, Jawa Barat","['to', 'ridwankamil', 'kangyanamulyana', 'sejak', 'pagi', 'tampak', 'beberapa', 'mobil', 'mewah', 'plat', 'b', 'xxxx', 'rf', 'masuk', 'bandung', 'jadi', 'indikasi', 'kota', 'bandung', 'jadi', 'salah', 'satu', 'destinasi', 'libur', 'favorite', 'warga', 'jakarta']"
3,2023-04-07 04:37:18+00:00,dhndrs26,"Enggak Ngerti lagi sama Negeri Tercinta ini, Masih ada saja Oknum yang Korupsi uang Rakyat.
Menjelang lebaran uang bantuan BLT tidak transparan, Masyarakat awam yang tidak mampu, dibodoh bodohi
Bagaimana negeri ini bisa maju😇
#KPKRI @ridwankamil @jokowi @mas_triadhianto @KPK_RI","Bekasi Timur, Indonesia","['enggak', 'ngerti', 'sama', 'negeri', 'cinta', 'ini', 'masih', 'oknum', 'korupsi', 'uang', 'rakyat', 'jelang', 'lebaran', 'uang', 'bantu', 'blt', 'transparan', 'masyarakat', 'awam', 'mampu', 'bodoh', 'bodoh', 'bagaimana', 'negeri', 'maju', 'kpkri', 'ridwankamil', 'jokowi', 'mas', 'triadhianto', 'kpk', 'ri']"
4,2023-04-06 15:40:39+00:00,RachmatW_RW,"Bandara Kertajati butuh Kereta khusus dr Bandung utk 'menghidupkannya', dan mengurangi beban bandara Soeta. Apalagi kalau ditambah fasilitas city check-in di statsiun KA-nya. @jokowi @KAI121 @KemenPU @sandiuno @erickthohir @ridwankamil @CommuterLine","Depok, Jawa Barat, Indonesia","['bandara', 'kertajati', 'butuh', 'kereta', 'khusus', 'dr', 'bandung', 'utk', 'hidup', 'kurang', 'beban', 'bandara', 'soeta', 'apalagi', 'kalau', 'tambah', 'fasilitas', 'city', 'check-in', 'statsiun', 'ka-nya', 'jokowi', 'kai121', 'kemenpu', 'sandiuno', 'erickthohir', 'ridwankamil', 'commuterline']"
5,2023-04-06 14:22:48+00:00,dumbq_,"tiap balik jam segini, dan lewatin parade truk tambang, jadi pengen banget meluk cium manis bupati @bogorkab sama paduka @ridwankamil #sobattambang #jabarteujuara #perwadukan",Indonesia,"['tiap', 'balik', 'jam', 'gin', 'lewatin', 'parade', 'truk', 'tambang', 'jadi', 'ken', 'banget', 'luk', 'cium', 'manis', 'bupati', 'bogorkab', 'sama', 'paduka', 'ridwankamil', 'sobattambang', 'jabarteujuara', 'waduk']"
6,2023-04-04 03:25:38+00:00,ordinary_egi,"Punten Akang teteh @sapawarga_jabar, saya teh mau bayar pajak motor dari kemaren tapi bermasalah terus, sekarang mau lanjut bayar tapi status  pembayaran masih diproses, tidak bisa dibatalkan tidak bisa lanjut, kumaha ieu teh? Kang @ridwankamil punten bantuannya",Indonesia,"['punten', 'akang', 'teteh', 'sapawarga', 'jabar', 'teh', 'mau', 'bayar', 'pajak', 'motor', 'kemaren', 'masalah', 'terus', 'sekarang', 'mau', 'lanjut', 'bayar', 'status', 'bayar', 'proses', 'batal', 'lanjut', 'maha', 'ieu', 'teh', 'kang', 'ridwankamil', 'punten', 'bantu']"
7,2023-04-04 02:48:07+00:00,myrockeral,"parah bgt respon pengaduan @tirtawening_bdg , udh 4 hari air ga ngalir, percuma ada no wa pengaduan @PRFMnews @infobdg @ridwankamil bulan puasa min @tirtawening_bdg buat jang wudhu kudu meuli aqua","ÜT: -6.9094345,107.6101812","['parah', 'bgt', 'respon', 'adu', 'tirtawening', 'bdg', 'udh', '4', 'hari', 'air', 'ga', 'ngalir', 'percuma', 'no', 'wa', 'adu', 'prfmnews', 'infobdg', 'ridwankamil', 'bulan', 'puasa', 'min', 'tirtawening', 'bdg', 'buat', 'jang', 'wudhu', 'kudu', 'meuli', 'aqua']"
8,2023-04-04 00:12:28+00:00,bimautamajabar,"Hallo SobatBima Jabar 😊

Pengerjaan perbaikan ruas jalan di Jawa Barat terus dipantau langsung oleh Gubernur Jawa Barat @ridwankamil ,lho.

Pada Sabtu, 1 April 2023 Gubernur Jawa Barat didampingi oleh Sekretaris Dinas BMPR Jabar","Jawa Barat, Indonesia","['hallo', 'sobatbima', 'jabar', 'kerja', 'baik', 'ruas', 'jalan', 'jawa', 'barat', 'terus', 'pantau', 'langsung', 'gubernur', 'jawa', 'barat', 'ridwankamil', 'lho', 'pada', 'sabtu', '1', 'april', '2023', 'gubernur', 'jawa', 'barat', 'damping', 'sekretaris', 'dinas', 'bmpr', 'jabar']"
9,2023-04-03 09:33:35+00:00,rvnfree_,"Kenapa Remaja di Bandung lebih tertarik untuk jadi pelaku kriminal? ya karna kurangnya sarana buat mereka. Dibikinin dong Kang Track Balap, Gedung kesenian Musik, Gedung Olahraga ekstrim biar pemuda Kota Bandung kreatif gak primitif. @ridwankamil","Bandung, Indonesia","['kenapa', 'remaja', 'bandung', 'lebih', 'tarik', 'jadi', 'laku', 'kriminal', 'karna', 'kurang', 'sarana', 'buat', 'mereka', 'dibikinin', 'dong', 'kang', 'track', 'balap', 'gedung', 'seni', 'musik', 'gedung', 'olahraga', 'ekstrim', 'biar', 'pemuda', 'kota', 'bandung', 'kreatif', 'gak', 'primitif', 'ridwankamil']"
10,2023-04-03 07:45:12+00:00,bimautamajabar,"Hai SobatBima, Perbaikan Jalan Provinsi yang dilakukan oleh Dinas BMPR Provinsi Jawa Barat di 71 ruas jalan sudah mulai berproses.

Salah satunya Pemeliharaan Berkala di Jl. Kartini, Kota Bekasi, yang dimonitoring langsung oleh Gubernur Jawa Barat @ridwankamil","Jawa Barat, Indonesia","['hai', 'sobatbima', 'baik', 'jalan', 'provinsi', 'laku', 'dinas', 'bmpr', 'provinsi', 'jawa', 'barat', '71', 'ruas', 'jalan', 'mulai', 'proses', 'salah', 'satu', 'pelihara', 'kala', 'jl', 'kartini', 'kota', 'bekas', 'dimonitoring', 'langsung', 'gubernur', 'jawa', 'barat', 'ridwankamil']"
11,2023-04-03 02:31:00+00:00,DisnakertransJB,"Mari bersama-sama mendukung program imunisasi polio. Imunisasi polio telah terbukti efektif dalam mencegah penyebaran penyakit polio dan memberikan perlindungan bagi anak-anak kita. 

@ridwankamil
#RidwanKamil #JabarJuara #SubPINJabar","Kota Bandung, Jawa Barat","['mari', 'sama', 'dukung', 'program', 'imunisasi', 'polio', 'imunisasi', 'polio', 'bukti', 'efektif', 'cegah', 'sebar', 'sakit', 'polio', 'beri', 'lindung', 'anak', 'kita', 'ridwankamil', 'ridwankamil', 'jabarjuara', 'subpinjabar']"
12,2023-04-03 02:29:17+00:00,DisnakertransJB,"Pemprov Jabar akan melaksanakan Outbreak Response Immunization (ORI) dengan target cakupan minimal 95%. Kegiatan ini akan dilaksanakan selama dua putaran di Provinsi Jawa Barat.
@ridwankamil 
#RidwanKamil
#JabarJuara
#SubPINJabar","Kota Bandung, Jawa Barat","['pemprov', 'jabar', 'laksana', 'outbreak', 'response', 'immunization', 'ori', 'target', 'cakup', 'minimal', '95', 'giat', 'laksana', 'lama', 'putar', 'provinsi', 'jawa', 'barat', 'ridwankamil', 'ridwankamil', 'jabarjuara', 'subpinjabar']"
13,2023-04-02 12:57:15+00:00,Donnaylicious1,"pak @ridwankamil tolong @infobankbjb dibenerin, udah 3 atm saya keliling ga ada duitnya. udah sering kejadian kaya gini.","Jakarta Pusat, DKI Jakarta","['pak', 'ridwankamil', 'infobankbjb', 'dibenerin', 'udah', '3', 'atm', 'keliling', 'ga', 'duit', 'udah', 'sering', 'jadi', 'kaya', 'gin']"
14,2023-04-01 12:29:31+00:00,AlyQomaruzzaman,"Pak @ridwankamil , Saya org Jateng, istri Cirebon trus pindah domisili (alamat KTP berubah jateng), ni mau byr pajak motor cirebon 5 tahunan lewat apk SAPAWARGA atau lwt samsat gk bs alasanx KTP istri gk domisili JABAR lg. Gmn trus pak, motor istri bs jd bodong dong",United States,"['pak', 'ridwankamil', 'saya', 'org', 'jateng', 'istri', 'cirebon', 'trus', 'pindah', 'domisili', 'alamat', 'ktp', 'ubah', 'jateng', 'ni', 'mau', 'byr', 'pajak', 'motor', 'cirebon', '5', 'tahun', 'lewat', 'apk', 'sapawarga', 'lwt', 'samsat', 'gk', 'bs', 'alasanx', 'ktp', 'istri', 'gk', 'domisili', 'jabar', 'lg', 'gmn', 'trus', 'pak', 'motor', 'istri', 'bs', 'jd', 'bodong', 'dong']"
15,2023-03-29 16:17:26+00:00,MalindoAndhi,"Yah belum ada capres yang bakal dipilih di 2024.

@ganjarpranowo ❌
@aniesbaswedan❌
@ridwankamil❌

Bg @sandiuno aja... 

🤣",Jakarta,"['yah', 'capres', 'bakal', 'pilih', '2024', 'ganjarpranowo', 'aniesbaswedan', 'ridwankamil', 'bg', 'sandiuno', 'aja']"
16,2023-03-29 08:09:10+00:00,LufiSaputra4,"Buat yg punya indosat.tolong dong sinyal di tempat kami hilang,kami butuh sinyal,karna kami pengguna indosat.tempat nya di #parungpanjang kmp.asem cikuda
#indosat #IndosatIM3 @hrdbacot @radenrauf @jokowi @ridwankamil @mhdarieff_",,"['buat', 'yg', 'punya', 'indosat', 'tolong', 'dong', 'sinyal', 'tempat', 'hilang', 'kami', 'butuh', 'sinyal', 'karna', 'guna', 'indosat', 'tempat', 'nya', 'parungpanjang', 'kmp', 'asem', 'cikuda', 'indosat', 'indosatim3', 'hrdbacot', 'radenrauf', 'jokowi', 'ridwankamil', 'mhdarieff']"
17,2023-03-22 21:48:30+00:00,YAPSKH72,Hahahaha @ridwankamil arep pencitraan tapi gagal,"Sukoharjo, Indonesia","['hahahaha', 'ridwankamil', 'arep', 'citra', 'gagal']"
18,2023-03-17 13:08:38+00:00,medulaq,"Mulai unffolowing @ridwankamil twitter ig semua bro, udah bukan fellow arsitek, tukang pecat guru honorer wkwkwk","Miyagi-ken, Japan","['mulai', 'unffolowing', 'ridwankamil', 'twitter', 'ig', 'semua', 'bro', 'udah', 'bukan', 'fellow', 'arsitek', 'tukang', 'pecat', 'guru', 'honorer', 'wkwkwk']"
19,2023-03-17 06:45:35+00:00,trisetyarso,"Kang @ridwankamil, di Jakarta, “Maneh” itu tergolong sebutan halus, lhoooo … punten ya, Kaaaanggg 🙏🙏😂😅",Jakarta Capital Region,"['kang', 'ridwankamil', 'jakarta', 'maneh', 'golong', 'sebut', 'halus', 'lhoooo', 'punten', 'ya', 'kaaaanggg']"
20,2023-03-16 15:37:30+00:00,del4nz,"Kang @ridwankamil angktan dilan 90  psti teu ngenah sih rada digas ku nu teu wawuh, 'maneh!"", trus si guru kapikiran oge nanyaken warna  baju nu dipake, mun make baju bodas, atau biru kira2 si guru nanyaken teu,'maneh eta baju ngajait dimna?",alakpaul,"['kang', 'ridwankamil', 'angktan', 'dil', '90', 'psti', 'teu', 'ngenah', 'sih', 'rada', 'gas', 'ku', 'nu', 'teu', 'wawuh', 'maneh', 'trus', 'si', 'guru', 'kapikiran', 'oge', 'nanyaken', 'warna', 'baju', 'nu', 'dipake', 'mun', 'make', 'baju', 'bodas', 'biru', 'kira2', 'si', 'guru', 'nanyaken', 'teu', 'maneh', 'eta', 'baju', 'ngajait', 'dimna']"
21,2023-03-16 06:35:19+00:00,YAPSKH72,"Saiki @ridwankamil kok ganas men ya, wis cukup neng Jabar wae","Sukoharjo, Indonesia","['saiki', 'ridwankamil', 'kok', 'ganas', 'men', 'ya', 'wis', 'cukup', 'neng', 'jabar', 'wae']"
22,2023-03-10 15:15:01+00:00,kiyorha,"Kampung Adat Unik ini

Bakal cocok banget nih buat kamu yang lagi diet ‼️

@ridwankamil 
@SwjAmbassador 
@smilingwestjava 
@disparbud_jabar 
@humasjabar 

#smilingwestjava #dijabaraja #visitwestjava #JabarJuara #indonesiajuara","Kota Bandung, Jawa Barat","['kampung', 'adat', 'unik', 'bakal', 'cocok', 'banget', 'nih', 'buat', 'kamu', 'diet', 'ridwankamil', 'swjambassador', 'smilingwestjava', 'disparbud', 'jabar', 'humasjabar', 'smilingwestjava', 'dijabaraja', 'visitwestjava', 'jabarjuara', 'indonesiajuara']"
23,2023-03-03 13:59:35+00:00,YAPSKH72,Nama @ridwankamil semakin hilang dalam bursa capres,"Sukoharjo, Indonesia","['nama', 'ridwankamil', 'makin', 'hilang', 'bursa', 'capres']"
24,2023-02-27 21:28:42+00:00,xFASA,"Ada yg dilupakan oleh panutan saya @ridwankamil: sociological design..
Untuk siapa dan bagaimana prilaku mereka pada umumnya.. nilai estetika sih tinggi, tapi eman aja ngeliatnya.. triliunan loh..","Bali, Indonesia","['ada', 'yg', 'lupa', 'panutan', 'ridwankamil', 'sociological', 'design', 'untuk', 'siapa', 'bagaimana', 'prilaku', 'umum', 'nilai', 'estetika', 'sih', 'tinggi', 'eman', 'aja', 'ngeliatnya', 'triliun', 'loh']"
25,2023-02-27 01:32:25+00:00,heriyantods,Kab Bekasi banjir dari hari Jumat Pak @ridwankamil...,waru doyong,"['kab', 'bekas', 'banjir', 'hari', 'jumat', 'pak', 'ridwankamil']"
26,2023-02-09 16:40:26+00:00,TriadyFajar,"Turunin egonya @persib jgn smpe keok lg lawan Bali United, bwa plg 3 poin @Natalijo1 @ridwankamil @simamaung @republikbobot0h #LyodraEgo #Ego @LyodraZone @imlyodra @v_frontline_pc @officialvpc @MylyodraOfc #PersibDay #Persib","Jatinegara, Indonesia","['turunin', 'ego', 'persib', 'jgn', 'smpe', 'keok', 'lg', 'lawan', 'bal', 'united', 'bwa', 'plg', '3', 'poin', 'natalijo1', 'ridwankamil', 'simamaung', 'republikbobot0h', 'lyodraego', 'ego', 'lyodrazone', 'imlyodra', 'v', 'frontline', 'pc', 'officialvpc', 'mylyodraofc', 'persibday', 'persib']"
27,2023-02-09 01:06:08+00:00,pamznugroho,"pa punteun jalan kopo tos banyak bopeng na, duh sy dan juga pengendara yg lainnya, asa tos teu nyaman ngalangkungan na oge, punteun bade iraha atuh pa aya perbaikan na supados glowing deui jalan na @ridwankamil",Bandung,"['pa', 'punteun', 'jalan', 'kopo', 'tos', 'banyak', 'bopeng', 'na', 'duh', 'sy', 'kendara', 'yg', 'lain', 'asa', 'tos', 'teu', 'nyaman', 'ngalangkungan', 'na', 'oge', 'punteun', 'bade', 'iraha', 'atuh', 'pa', 'aya', 'baik', 'na', 'supados', 'glowing', 'deui', 'jalan', 'na', 'ridwankamil']"
28,2023-02-08 12:14:54+00:00,gondiks1,"feeling gw sih yg bakal jadi presiden adalah Pak @prabowo selanjutnya tinggal berkutat soal wapres deh..

@aniesbaswedan 
@ganjarpranowo 
@ridwankamil 
@AgusYudhoyono 
@puanmaharani_ri 

feeling sih ya...",ibu pertiwi,"['feeling', 'gw', 'sih', 'yg', 'bakal', 'jadi', 'presiden', 'pak', 'prabowo', 'lanjut', 'tinggal', 'kutat', 'soal', 'wapres', 'deh', 'aniesbaswedan', 'ganjarpranowo', 'ridwankamil', 'agusyudhoyono', 'puanmaharani', 'ri', 'feeling', 'sih', 'ya']"
29,2023-02-06 14:39:52+00:00,AndraLukas,Pak Gubernur @ridwankamil tolong bantu rapih kan perempatan Cileungsi - Bogor. Jalur Padat dan lintas pertemuan Jakarta - Bogor - Bekasi dan Jonggol. Cc @BupatiBOGOR,"Bandung, Indonesia","['pak', 'gubernur', 'ridwankamil', 'bantu', 'rapih', 'kan', 'empat', 'cileungsi', '-', 'bogor', 'jalur', 'padat', 'lintas', 'temu', 'jakarta', '-', 'bogor', '-', 'bekas', 'jonggol', 'cc', 'bupatibogor']"
30,2023-02-02 12:21:23+00:00,mubarekalsyaban,"Ulah sok caper di lembur batur.
Uruskeun heula lembur sorangan.
Musingkeun @ridwankamil",...,"['ulah', 'sok', 'caper', 'lembur', 'batur', 'uruskeun', 'heula', 'lembur', 'sorang', 'musingkeun', 'ridwankamil']"
31,2023-02-01 08:29:23+00:00,Pak_Baho,"Pak @ridwankamil kalau sudah selesai acara dari Pesantren Al Kautsar singgah ke rumah saya lah, jarak rumah ke Pesantren cuma 230 meter. 🙏",Vokalis Pagar Stadion Teladan,"['pak', 'ridwankamil', 'kalau', 'selesai', 'acara', 'pesantren', 'al', 'tsar', 'singgah', 'rumah', 'lah', 'jarak', 'rumah', 'pesantren', 'cuma', '230', 'meter']"
32,2023-02-01 04:07:52+00:00,adikrisnaffa,"Guys guys mau tanya, ada nggak ya pemerintah kota yang mau support dana untuk perkuliahan hehe 

@ganjarpranowo @aniesbaswedan @ridwankamil",IDN,"['guys', 'guys', 'mau', 'tanya', 'perintah', 'kota', 'mau', 'support', 'dana', 'kuliah', 'hehe', 'ganjarpranowo', 'aniesbaswedan', 'ridwankamil']"
33,2023-01-28 12:31:45+00:00,komarza_ebenk,"Selamat Malam bpk/ibu @pupr_binamarga @KemenPU @KominfoKotaTSM, @DPRDKotaTasik @infotasik @infojabar @QrJabar @LAPOR1708 @ridwankamil Salam sehat dan sukses selalu buat kita semua dari udara...
Mohon di review, knp spanjang Jln Jend A.H Nasution, Tasikmalaya Kota. 1/2","Tasikmalaya, Jawa Barat","['selamat', 'malam', 'bpk', 'ibu', 'pupr', 'binamarga', 'kemenpu', 'kominfokotatsm', 'dprdkotatasik', 'infotasik', 'infojabar', 'qrjabar', 'lapor1708', 'ridwankamil', 'salam', 'sehat', 'sukses', 'selalu', 'buat', 'semua', 'udara', 'mohon', 'review', 'knp', 'spanjang', 'jln', 'jend', 'a', 'h', 'nasution', 'tasikmalaya', 'kota', '1', '2']"
34,2023-01-16 10:42:19+00:00,paul_manuputty,"Udah 3 taon ga ke Klapanunggal,ternyata masih sama jalanannya rusak,bolong² dan debunya luar biasa 🤦. Kapan nih jalan bisa indah kek tol 😅 @ridwankamil @jawabarat @info_cileungsi",Bojong Kulur,"['udah', '3', 'taon', 'ga', 'klapanunggal', 'nyata', 'sama', 'jalan', 'rusak', 'bolong', 'debu', 'luar', 'biasa', 'kapan', 'nih', 'jalan', 'indah', 'kek', 'tol', 'ridwankamil', 'jawabarat', 'info', 'cileungsi']"
35,2023-01-16 05:47:01+00:00,novitaqi,"Katanya blanko ktp abis tpi klo bayar 100 rbu bsa lngsung dibikinin, lwt jalur blkng..gmna ini bpa @ridwankamil..",,"['kata', 'blanko', 'ktp', 'abis', 'tpi', 'klo', 'bayar', '100', 'rbu', 'bsa', 'lngsung', 'dibikinin', 'lwt', 'jalur', 'blkng', 'gmna', 'bpa', 'ridwankamil']"
36,2023-01-15 08:17:56+00:00,eddyazzy,"Mulai saat ini Rakyat Jabar akan ada Siskamling.....
Asyik euy... Sono pisan kana bgadang n gapleh 😁
Gaskeun kang @ridwankamil","Cimahi Selatan, Indonesia","['mulai', 'rakyat', 'jabar', 'siskamling', 'asyik', 'euy', 'sono', 'pis', 'kana', 'bgadang', 'n', 'gapleh', 'gaskeun', 'kang', 'ridwankamil']"
37,2023-01-09 11:35:32+00:00,kozirama,"Saya punya strategi, boleh dipakai kalau mau.
Kang @ridwankamil perintahkan Walikota dan Bupati se-Jabar untuk aktif di Twitter, dijamin akan lebih tenang.",Indonesiaku tercinta,"['saya', 'punya', 'strategi', 'pakai', 'kalau', 'mau', 'kang', 'ridwankamil', 'perintah', 'walikota', 'bupati', 'se-jabar', 'aktif', 'twitter', 'jamin', 'lebih', 'tenang']"
38,2023-01-08 12:22:46+00:00,17faris,pa @ridwankamil lg apa,"Bandung, Jawa Barat","['pa', 'ridwankamil', 'lg', 'apa']"
39,2023-01-07 01:53:50+00:00,Abilsop1,"Besok otw masjid raya Bandung Al Jabar ikut pengajian Hamida yg di pimpin pondok pesantren Miftahul Huda Tasikmalaya
Pa @ridwankamil","Karawang, Jawa Barat","['besok', 'otw', 'masjid', 'raya', 'bandung', 'al', 'jabar', 'ikut', 'aji', 'hamida', 'yg', 'pimpin', 'pondok', 'pesantren', 'miftahul', 'huda', 'tasikmalaya', 'pa', 'ridwankamil']"
40,2023-01-05 22:58:45+00:00,pramadhiyaswd,Kalo bapak2 @ridwankamil @Outstandjing ini pada duduk bareng kayaknya bakal lebih adem deh 😁 saling mendengar secara langsung lebih baik pastinya.,"Bekasi Selatan, Indonesia","['kalo', 'bapak2', 'ridwankamil', 'outstandjing', 'duduk', 'bareng', 'kayak', 'bakal', 'lebih', 'adem', 'deh', 'saling', 'dengar', 'langsung', 'lebih', 'baik', 'pasti']"
41,2023-01-05 16:41:48+00:00,ItuKutil,pak punten iyeu laswi poek @ridwankamil,"kalibagor, banyumas","['pak', 'punten', 'iyeu', 'laswi', 'poek', 'ridwankamil']"
42,2023-01-05 01:02:59+00:00,kura2giok,"Yah saya mah setuju that we need more schools than mosque… jadi penasaran kok bisa bilang warga banyak yang milih bikin mesjid ketimbang sekolahan, itu yang ditanya warga yang mana dan how is the process sampai bisa mendapat kesimpulan seperti itu pak @ridwankamil ?",Jakarta,"['yah', 'mah', 'tuju', 'that', 'we', 'need', 'more', 'schools', 'than', 'mosque', 'jadi', 'penasaran', 'kok', 'bilang', 'warga', 'banyak', 'milih', 'bikin', 'mesjid', 'ketimbang', 'sekolah', 'tanya', 'warga', 'mana', 'how', 'is', 'the', 'process', 'dapat', 'simpul', 'pak', 'ridwankamil']"
43,2023-01-02 10:06:59+00:00,mm_habibullah,"Bismillah
Sama sama orang Jawa Barat. 
@aniesbaswedan lahir Kuningan 
@ridwankamil lahir Bandung.
Deur ah",Desa/Kec. Kadupandak Cianjur,"['bismillah', 'sama', 'sama', 'orang', 'jawa', 'barat', 'aniesbaswedan', 'lahir', 'kuningan', 'ridwankamil', 'lahir', 'bandung', 'deur', 'ah']"
44,2022-12-12 07:11:21+00:00,hsolichin,"Sebenarnya kalau pak gub @ridwankamil gak mampu ""njewer"" walikota Depok, bisa kok pak Salim @PKSejahtera yang turun tangan. 
Agar bangunan SD tetap ada di sana dan untuk masjid bisa mencari lahan lain.
Ujungnya, ada political will dari para pemangku kepentingan.
@hnurwahid",Tangerang Selatan,"['benar', 'kalau', 'pak', 'gub', 'ridwankamil', 'gak', 'mampu', 'njewer', 'walikota', 'depok', 'kok', 'pak', 'salim', 'pksejahtera', 'turun', 'tangan', 'agar', 'bangun', 'sd', 'tetap', 'sana', 'masjid', 'cari', 'lahan', 'lain', 'ujung', 'political', 'will', 'mang', 'penting', 'hnurwahid']"
45,2022-12-03 08:18:26+00:00,hsolichin,"Bandung harus punya @CommuterLine , sebagaimana Jabodetabek.
Kalau sekarang KRL sudah sampai Cikarang, selebihnya biar urusan kang @ridwankamil agar Bandung punya @CommuterLine Bapapurwakar, Bandung, Padalarang, Purwakarta dan Karawang.",Tangerang Selatan,"['bandung', 'punya', 'commuterline', 'bagaimana', 'jabodetabek', 'kalau', 'sekarang', 'krl', 'cikarang', 'lebih', 'biar', 'urus', 'kang', 'ridwankamil', 'bandung', 'punya', 'commuterline', 'bapapurwakar', 'bandung', 'padalarang', 'purwakarta', 'karawang']"
46,2022-12-02 03:09:16+00:00,hijriyetti,"Bubulak dramaga ciampea Ada perbaikan jalan...macet parah
Emang Ga bisa ngerjain jalan tengah Malam Pak @BimaAryaS @ridwankamil @PemkotaBogor mana banyak truck sampah 🤮","Bogor, Jawa Barat","['bubulak', 'dramaga', 'ciampea', 'ada', 'baik', 'jalan', 'macet', 'parah', 'emang', 'ga', 'ngerjain', 'jalan', 'tengah', 'malam', 'pak', 'bimaaryas', 'ridwankamil', 'pemkotabogor', 'mana', 'banyak', 'truck', 'sampah']"
47,2022-12-01 22:45:24+00:00,jampangkulon_1,"Kamis, 01 Desember 2022 Penilaian Akhir Semester 1 Tahun Pelajaran 2022/2023 dimulai. Kegiatan diawali dengan Pembukaan PAS secara resmi oleh Kepala SMA Negeri 1 Jampangkulon.
@ridwankamil 
@disdik_jabar 
@cadisdik5 
@NonongWinarni 
@dadang_464",,"['kamis', '01', 'desember', '2022', 'nilai', 'akhir', 'semester', '1', 'tahun', 'ajar', '2022', '2023', 'mulai', 'giat', 'awal', 'buka', 'pas', 'resmi', 'kepala', 'sma', 'negeri', '1', 'jampangkulon', 'ridwankamil', 'disdik', 'jabar', 'cadisdik5', 'nonongwinarni', 'dadang', '464']"
48,2022-11-29 15:31:08+00:00,DiniFitra2,Pak @mas_triadhianto bagaimana ini air pdam @tirtabhagasasi dari jam 11 siang sampai malam begini belum mengalir 😫😩😭 sampai2 harus beli air untuk isi bak di kamar mandi. Mohon solusinya Pak @ridwankamil agar air pdam lancar mengalirnya. Terima kasih,,"['pak', 'mas', 'triadhianto', 'bagaimana', 'air', 'pdam', 'tirtabhagasasi', 'jam', '11', 'siang', 'malam', 'begini', 'alir', 'sampai2', 'beli', 'air', 'isi', 'bak', 'kamar', 'mandi', 'mohon', 'solusi', 'pak', 'ridwankamil', 'air', 'pdam', 'lancar', 'alir', 'terima', 'kasih']"
49,2022-11-23 08:39:53+00:00,hsolichin,"Wilayah terdampak gempa bumi ada di tujuh kecamatan.
Biasanya bantuan hanya datang di wilayah tertentu, harus ada koordinasi yang baik sehingga bantuan dari manapun dapat terdistribusi secara merata.
@ridwankamil",Tangerang Selatan,"['wilayah', 'dampak', 'gempa', 'bumi', 'tujuh', 'camat', 'biasa', 'bantu', 'datang', 'wilayah', 'tentu', 'koordinasi', 'baik', 'bantu', 'mana', 'distribusi', 'rata', 'ridwankamil']"
50,2022-11-23 01:18:03+00:00,fakboicikajang,Gempa di sesar cimandala harusnya dijadiin alarm sih sama pemprov jabar buat prepare kalo sewaktu² sesar lembang amit²nya aktif @PemprovJabar @ridwankamil,,"['gempa', 'sesar', 'cimandala', 'harus', 'dijadiin', 'alarm', 'sih', 'sama', 'pemprov', 'jabar', 'buat', 'prepare', 'kalo', 'waktu', 'sesar', 'lembang', 'amit', 'nya', 'aktif', 'pemprovjabar', 'ridwankamil']"
51,2022-11-23 00:54:10+00:00,anwarmustafa,"STRESS=Banyak Keinginan Yang Tidak Terkelola. 
Ini kata Kang Emil...
@ridwankamil",solo central of java,"['stress', 'banyak', 'ingin', 'yang', 'tidak', 'kelola', 'ini', 'kata', 'kang', 'emil', 'ridwankamil']"
